2022-05-24 22:02:43,353 [trainer.py] => config: exps/podnet.json
2022-05-24 22:02:43,354 [trainer.py] => prefix: reproduce
2022-05-24 22:02:43,354 [trainer.py] => dataset: cifar100
2022-05-24 22:02:43,354 [trainer.py] => memory_size: 2000
2022-05-24 22:02:43,354 [trainer.py] => memory_per_class: 20
2022-05-24 22:02:43,354 [trainer.py] => fixed_memory: False
2022-05-24 22:02:43,354 [trainer.py] => shuffle: True
2022-05-24 22:02:43,354 [trainer.py] => init_cls: 10
2022-05-24 22:02:43,354 [trainer.py] => increment: 10
2022-05-24 22:02:43,354 [trainer.py] => model_name: podnet
2022-05-24 22:02:43,354 [trainer.py] => convnet_type: cosine_resnet32
2022-05-24 22:02:43,354 [trainer.py] => device: [device(type='cuda', index=1)]
2022-05-24 22:02:43,354 [trainer.py] => seed: 1993
2022-05-24 22:02:45,457 [data_manager.py] => class order: [68, 56, 78, 8, 23, 84, 90, 65, 74, 76, 40, 89, 3, 92, 55, 9, 26, 80, 43, 38, 58, 70, 77, 1, 85, 19, 17, 50, 28, 53, 13, 81, 45, 82, 6, 59, 83, 16, 15, 44, 91, 41, 72, 60, 79, 52, 20, 10, 31, 54, 37, 95, 14, 71, 96, 98, 97, 2, 64, 66, 42, 22, 35, 86, 24, 34, 87, 21, 99, 0, 88, 27, 18, 94, 11, 12, 47, 25, 30, 46, 62, 69, 36, 61, 7, 63, 75, 5, 32, 4, 51, 48, 73, 93, 39, 67, 29, 49, 57, 33]
2022-05-24 22:02:45,894 [trainer.py] => All params: 466256
2022-05-24 22:02:45,895 [trainer.py] => Trainable params: 466256
2022-05-24 22:02:45,896 [podnet.py] => Learning on 0-10
2022-05-24 22:02:45,908 [podnet.py] => Adaptive factor: 0
2022-05-24 22:02:51,404 [podnet.py] => Task 0, Epoch 1/160 (LR 0.09999) => LSC_loss 2.30, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 14.30, Test_acc 23.70
2022-05-24 22:42:08,306 [podnet.py] => Task 2, Epoch 144/160 (LR 0.00245) => LSC_loss 0.12, Spatial_loss 0.83, Flat_loss 0.14, Train_acc 98.83, Test_acc 64.00
2022-05-24 22:42:14,503 [podnet.py] => Task 2, Epoch 145/160 (LR 0.00215) => LSC_loss 0.11, Spatial_loss 0.83, Flat_loss 0.14, Train_acc 99.06, Test_acc 64.30
2022-05-24 22:42:20,368 [podnet.py] => Task 2, Epoch 146/160 (LR 0.00188) => LSC_loss 0.11, Spatial_loss 0.80, Flat_loss 0.14, Train_acc 98.89, Test_acc 64.03
2022-05-24 22:42:26,240 [podnet.py] => Task 2, Epoch 147/160 (LR 0.00162) => LSC_loss 0.12, Spatial_loss 0.81, Flat_loss 0.14, Train_acc 98.83, Test_acc 64.40
2022-05-24 22:42:32,018 [podnet.py] => Task 2, Epoch 148/160 (LR 0.00138) => LSC_loss 0.11, Spatial_loss 0.81, Flat_loss 0.14, Train_acc 99.07, Test_acc 64.30
2022-05-24 22:42:38,152 [podnet.py] => Task 2, Epoch 149/160 (LR 0.00116) => LSC_loss 0.11, Spatial_loss 0.80, Flat_loss 0.14, Train_acc 99.09, Test_acc 64.47
2022-05-24 22:42:44,485 [podnet.py] => Task 2, Epoch 150/160 (LR 0.00096) => LSC_loss 0.12, Spatial_loss 0.81, Flat_loss 0.14, Train_acc 98.83, Test_acc 64.30
2022-05-24 22:42:50,564 [podnet.py] => Task 2, Epoch 151/160 (LR 0.00078) => LSC_loss 0.11, Spatial_loss 0.81, Flat_loss 0.14, Train_acc 98.93, Test_acc 64.47
2022-05-24 22:42:56,194 [podnet.py] => Task 2, Epoch 152/160 (LR 0.00062) => LSC_loss 0.11, Spatial_loss 0.80, Flat_loss 0.14, Train_acc 98.84, Test_acc 64.37
2022-05-24 22:43:01,988 [podnet.py] => Task 2, Epoch 153/160 (LR 0.00047) => LSC_loss 0.11, Spatial_loss 0.78, Flat_loss 0.14, Train_acc 99.04, Test_acc 64.57
2022-05-24 22:43:08,178 [podnet.py] => Task 2, Epoch 154/160 (LR 0.00035) => LSC_loss 0.11, Spatial_loss 0.80, Flat_loss 0.14, Train_acc 99.03, Test_acc 64.20
2022-05-24 22:43:14,414 [podnet.py] => Task 2, Epoch 155/160 (LR 0.00024) => LSC_loss 0.11, Spatial_loss 0.80, Flat_loss 0.14, Train_acc 98.84, Test_acc 64.37
2022-05-24 22:43:20,334 [podnet.py] => Task 2, Epoch 156/160 (LR 0.00015) => LSC_loss 0.11, Spatial_loss 0.78, Flat_loss 0.14, Train_acc 99.14, Test_acc 64.33
2022-05-24 22:43:26,294 [podnet.py] => Task 2, Epoch 157/160 (LR 0.00009) => LSC_loss 0.11, Spatial_loss 0.79, Flat_loss 0.14, Train_acc 98.81, Test_acc 64.23
2022-05-24 22:43:32,141 [podnet.py] => Task 2, Epoch 158/160 (LR 0.00004) => LSC_loss 0.11, Spatial_loss 0.78, Flat_loss 0.14, Train_acc 99.06, Test_acc 64.17
2022-05-24 22:43:37,889 [podnet.py] => Task 2, Epoch 159/160 (LR 0.00001) => LSC_loss 0.11, Spatial_loss 0.79, Flat_loss 0.14, Train_acc 99.06, Test_acc 64.27
2022-05-24 22:43:44,166 [podnet.py] => Task 2, Epoch 160/160 (LR 0.00000) => LSC_loss 0.12, Spatial_loss 0.79, Flat_loss 0.14, Train_acc 98.79, Test_acc 64.23
2022-05-24 22:43:44,167 [podnet.py] => Finetune the network (classifier part) with the undersampled dataset!
2022-05-24 22:43:44,167 [base.py] => Reducing exemplars...(100 per classes)
2022-05-24 22:43:48,670 [base.py] => Constructing exemplars...(100 per classes)
2022-05-24 22:43:54,959 [podnet.py] => The size of finetune dataset: 3000
2022-05-24 22:43:57,937 [podnet.py] => Task 2, Epoch 1/20 (LR 0.00497) => LSC_loss 0.12, Spatial_loss 0.81, Flat_loss 0.10, Train_acc 98.73, Test_acc 65.30
2022-05-24 22:44:00,831 [podnet.py] => Task 2, Epoch 2/20 (LR 0.00488) => LSC_loss 0.10, Spatial_loss 0.80, Flat_loss 0.09, Train_acc 98.80, Test_acc 64.90
2022-05-24 22:44:03,676 [podnet.py] => Task 2, Epoch 3/20 (LR 0.00473) => LSC_loss 0.10, Spatial_loss 0.81, Flat_loss 0.09, Train_acc 98.83, Test_acc 65.30
2022-05-24 22:44:06,935 [podnet.py] => Task 2, Epoch 4/20 (LR 0.00452) => LSC_loss 0.09, Spatial_loss 0.79, Flat_loss 0.09, Train_acc 99.03, Test_acc 64.77
2022-05-24 22:44:10,097 [podnet.py] => Task 2, Epoch 5/20 (LR 0.00427) => LSC_loss 0.09, Spatial_loss 0.81, Flat_loss 0.09, Train_acc 99.23, Test_acc 65.07
2022-05-24 22:44:13,164 [podnet.py] => Task 2, Epoch 6/20 (LR 0.00397) => LSC_loss 0.09, Spatial_loss 0.80, Flat_loss 0.09, Train_acc 99.17, Test_acc 65.80
2022-05-24 22:44:16,135 [podnet.py] => Task 2, Epoch 7/20 (LR 0.00363) => LSC_loss 0.09, Spatial_loss 0.78, Flat_loss 0.09, Train_acc 98.90, Test_acc 65.30
2022-05-24 22:44:19,288 [podnet.py] => Task 2, Epoch 8/20 (LR 0.00327) => LSC_loss 0.09, Spatial_loss 0.78, Flat_loss 0.09, Train_acc 98.93, Test_acc 65.23
2022-05-24 22:44:22,605 [podnet.py] => Task 2, Epoch 9/20 (LR 0.00289) => LSC_loss 0.09, Spatial_loss 0.79, Flat_loss 0.09, Train_acc 98.87, Test_acc 65.40
2022-05-24 22:44:25,934 [podnet.py] => Task 2, Epoch 10/20 (LR 0.00250) => LSC_loss 0.09, Spatial_loss 0.79, Flat_loss 0.09, Train_acc 99.03, Test_acc 64.77
2022-05-24 22:44:29,330 [podnet.py] => Task 2, Epoch 11/20 (LR 0.00211) => LSC_loss 0.09, Spatial_loss 0.78, Flat_loss 0.09, Train_acc 99.03, Test_acc 65.33
2022-05-24 22:44:32,312 [podnet.py] => Task 2, Epoch 12/20 (LR 0.00173) => LSC_loss 0.09, Spatial_loss 0.79, Flat_loss 0.09, Train_acc 99.10, Test_acc 65.50
2022-05-24 22:44:35,213 [podnet.py] => Task 2, Epoch 13/20 (LR 0.00137) => LSC_loss 0.09, Spatial_loss 0.80, Flat_loss 0.09, Train_acc 99.13, Test_acc 65.70
2022-05-24 22:44:38,491 [podnet.py] => Task 2, Epoch 14/20 (LR 0.00103) => LSC_loss 0.08, Spatial_loss 0.77, Flat_loss 0.09, Train_acc 99.10, Test_acc 65.83
2022-05-24 22:44:41,885 [podnet.py] => Task 2, Epoch 15/20 (LR 0.00073) => LSC_loss 0.08, Spatial_loss 0.77, Flat_loss 0.09, Train_acc 99.00, Test_acc 65.87
2022-05-24 22:44:44,911 [podnet.py] => Task 2, Epoch 16/20 (LR 0.00048) => LSC_loss 0.09, Spatial_loss 0.77, Flat_loss 0.09, Train_acc 99.00, Test_acc 65.60
2022-05-24 22:44:48,139 [podnet.py] => Task 2, Epoch 17/20 (LR 0.00027) => LSC_loss 0.09, Spatial_loss 0.76, Flat_loss 0.09, Train_acc 98.87, Test_acc 65.70
2022-05-24 22:44:51,229 [podnet.py] => Task 2, Epoch 18/20 (LR 0.00012) => LSC_loss 0.08, Spatial_loss 0.78, Flat_loss 0.09, Train_acc 99.23, Test_acc 65.60
2022-05-24 22:44:54,372 [podnet.py] => Task 2, Epoch 19/20 (LR 0.00003) => LSC_loss 0.08, Spatial_loss 0.76, Flat_loss 0.09, Train_acc 99.27, Test_acc 65.53
2022-05-24 22:44:57,644 [podnet.py] => Task 2, Epoch 20/20 (LR 0.00000) => LSC_loss 0.09, Spatial_loss 0.76, Flat_loss 0.09, Train_acc 99.10, Test_acc 65.47
2022-05-24 22:44:57,646 [base.py] => Reducing exemplars...(66 per classes)
2022-05-24 22:45:02,297 [base.py] => Constructing exemplars...(66 per classes)
2022-05-24 22:45:10,108 [podnet.py] => Exemplar size: 1980
2022-05-24 22:45:10,108 [trainer.py] => CNN: {'total': 65.47, '00-09': 77.7, '10-19': 47.1, '20-29': 71.6, 'old': 62.4, 'new': 71.6}
2022-05-24 22:45:10,108 [trainer.py] => NME: {'total': 63.37, '00-09': 78.1, '10-19': 43.1, '20-29': 68.9, 'old': 60.6, 'new': 68.9}
2022-05-24 22:45:10,108 [trainer.py] => CNN top1 curve: [90.7, 72.95, 65.47]
2022-05-24 22:45:10,108 [trainer.py] => CNN top5 curve: [99.2, 93.95, 90.1]
2022-05-24 22:45:10,108 [trainer.py] => NME top1 curve: [90.8, 72.05, 63.37]
2022-05-24 22:45:10,108 [trainer.py] => NME top5 curve: [99.3, 92.8, 88.93]

2022-05-24 22:45:10,109 [trainer.py] => All params: 485457
2022-05-24 22:45:10,109 [trainer.py] => Trainable params: 485457
2022-05-24 22:45:10,110 [podnet.py] => Learning on 30-40
2022-05-24 22:45:10,173 [podnet.py] => Adaptive factor: 2.0
2022-05-24 22:45:16,187 [podnet.py] => Task 3, Epoch 1/160 (LR 0.09999) => LSC_loss 2.64, Spatial_loss 2.40, Flat_loss 0.63, Train_acc 40.52, Test_acc 38.15
2022-05-24 22:45:22,103 [podnet.py] => Task 3, Epoch 2/160 (LR 0.09996) => LSC_loss 1.56, Spatial_loss 1.99, Flat_loss 0.31, Train_acc 54.99, Test_acc 34.38
2022-05-24 22:45:28,281 [podnet.py] => Task 3, Epoch 3/160 (LR 0.09991) => LSC_loss 1.38, Spatial_loss 1.85, Flat_loss 0.26, Train_acc 60.26, Test_acc 40.40
2022-05-24 22:45:34,742 [podnet.py] => Task 3, Epoch 4/160 (LR 0.09985) => LSC_loss 1.29, Spatial_loss 1.80, Flat_loss 0.24, Train_acc 62.61, Test_acc 39.45
2022-05-24 22:45:40,665 [podnet.py] => Task 3, Epoch 5/160 (LR 0.09976) => LSC_loss 1.22, Spatial_loss 1.79, Flat_loss 0.23, Train_acc 65.00, Test_acc 47.08
2022-05-24 22:45:46,742 [podnet.py] => Task 3, Epoch 6/160 (LR 0.09965) => LSC_loss 1.15, Spatial_loss 1.73, Flat_loss 0.23, Train_acc 67.44, Test_acc 43.88
2022-05-24 22:45:52,610 [podnet.py] => Task 3, Epoch 7/160 (LR 0.09953) => LSC_loss 1.11, Spatial_loss 1.75, Flat_loss 0.23, Train_acc 67.72, Test_acc 45.40
2022-05-24 22:45:58,983 [podnet.py] => Task 3, Epoch 8/160 (LR 0.09938) => LSC_loss 1.09, Spatial_loss 1.73, Flat_loss 0.22, Train_acc 68.24, Test_acc 45.12
2022-05-24 22:46:05,199 [podnet.py] => Task 3, Epoch 9/160 (LR 0.09922) => LSC_loss 1.04, Spatial_loss 1.70, Flat_loss 0.22, Train_acc 70.04, Test_acc 45.58
2022-05-24 22:46:11,358 [podnet.py] => Task 3, Epoch 10/160 (LR 0.09904) => LSC_loss 1.01, Spatial_loss 1.70, Flat_loss 0.22, Train_acc 70.69, Test_acc 43.05
2022-05-24 22:46:17,448 [podnet.py] => Task 3, Epoch 11/160 (LR 0.09884) => LSC_loss 0.98, Spatial_loss 1.70, Flat_loss 0.22, Train_acc 71.88, Test_acc 49.58
2022-05-24 22:46:23,436 [podnet.py] => Task 3, Epoch 12/160 (LR 0.09862) => LSC_loss 0.97, Spatial_loss 1.67, Flat_loss 0.22, Train_acc 72.18, Test_acc 47.40
2022-05-24 22:46:29,242 [podnet.py] => Task 3, Epoch 13/160 (LR 0.09838) => LSC_loss 0.95, Spatial_loss 1.71, Flat_loss 0.22, Train_acc 72.46, Test_acc 45.08
2022-05-24 22:46:35,387 [podnet.py] => Task 3, Epoch 14/160 (LR 0.09812) => LSC_loss 0.91, Spatial_loss 1.66, Flat_loss 0.22, Train_acc 74.56, Test_acc 48.55
2022-05-24 22:46:41,753 [podnet.py] => Task 3, Epoch 15/160 (LR 0.09785) => LSC_loss 0.89, Spatial_loss 1.66, Flat_loss 0.22, Train_acc 74.60, Test_acc 43.12
2022-05-24 22:46:48,089 [podnet.py] => Task 3, Epoch 16/160 (LR 0.09755) => LSC_loss 0.87, Spatial_loss 1.67, Flat_loss 0.22, Train_acc 74.77, Test_acc 43.40
2022-05-24 22:46:54,651 [podnet.py] => Task 3, Epoch 17/160 (LR 0.09724) => LSC_loss 0.85, Spatial_loss 1.67, Flat_loss 0.22, Train_acc 76.29, Test_acc 45.70
2022-05-24 22:47:00,813 [podnet.py] => Task 3, Epoch 18/160 (LR 0.09691) => LSC_loss 0.84, Spatial_loss 1.64, Flat_loss 0.22, Train_acc 75.86, Test_acc 47.28
2022-05-24 22:47:07,112 [podnet.py] => Task 3, Epoch 19/160 (LR 0.09656) => LSC_loss 0.86, Spatial_loss 1.66, Flat_loss 0.22, Train_acc 76.00, Test_acc 47.90
2022-05-24 22:47:13,665 [podnet.py] => Task 3, Epoch 20/160 (LR 0.09619) => LSC_loss 0.81, Spatial_loss 1.64, Flat_loss 0.23, Train_acc 77.18, Test_acc 42.85
2022-05-24 22:47:19,721 [podnet.py] => Task 3, Epoch 21/160 (LR 0.09581) => LSC_loss 0.79, Spatial_loss 1.62, Flat_loss 0.22, Train_acc 77.91, Test_acc 49.92
2022-05-24 22:47:25,888 [podnet.py] => Task 3, Epoch 22/160 (LR 0.09541) => LSC_loss 0.78, Spatial_loss 1.64, Flat_loss 0.22, Train_acc 78.17, Test_acc 40.17
2022-05-24 22:47:31,606 [podnet.py] => Task 3, Epoch 23/160 (LR 0.09499) => LSC_loss 0.77, Spatial_loss 1.66, Flat_loss 0.22, Train_acc 78.45, Test_acc 46.82
2022-05-24 22:47:37,738 [podnet.py] => Task 3, Epoch 24/160 (LR 0.09455) => LSC_loss 0.77, Spatial_loss 1.64, Flat_loss 0.23, Train_acc 78.81, Test_acc 49.98
2022-05-24 22:47:44,025 [podnet.py] => Task 3, Epoch 25/160 (LR 0.09410) => LSC_loss 0.80, Spatial_loss 1.68, Flat_loss 0.23, Train_acc 76.86, Test_acc 47.12
2022-05-24 22:47:50,104 [podnet.py] => Task 3, Epoch 26/160 (LR 0.09362) => LSC_loss 0.74, Spatial_loss 1.64, Flat_loss 0.23, Train_acc 78.35, Test_acc 48.12
2022-05-24 22:47:56,555 [podnet.py] => Task 3, Epoch 27/160 (LR 0.09314) => LSC_loss 0.73, Spatial_loss 1.61, Flat_loss 0.23, Train_acc 79.10, Test_acc 48.40
2022-05-24 22:48:02,904 [podnet.py] => Task 3, Epoch 28/160 (LR 0.09263) => LSC_loss 0.73, Spatial_loss 1.62, Flat_loss 0.22, Train_acc 79.60, Test_acc 52.30
2022-05-24 22:48:09,255 [podnet.py] => Task 3, Epoch 29/160 (LR 0.09211) => LSC_loss 0.69, Spatial_loss 1.63, Flat_loss 0.22, Train_acc 80.54, Test_acc 48.12
2022-05-24 22:48:15,537 [podnet.py] => Task 3, Epoch 30/160 (LR 0.09157) => LSC_loss 0.70, Spatial_loss 1.62, Flat_loss 0.23, Train_acc 80.24, Test_acc 50.40
2022-05-24 22:48:21,274 [podnet.py] => Task 3, Epoch 31/160 (LR 0.09102) => LSC_loss 0.69, Spatial_loss 1.63, Flat_loss 0.23, Train_acc 80.53, Test_acc 40.45
2022-05-24 22:48:27,341 [podnet.py] => Task 3, Epoch 32/160 (LR 0.09045) => LSC_loss 0.71, Spatial_loss 1.63, Flat_loss 0.23, Train_acc 80.72, Test_acc 46.58
2022-05-24 22:48:33,310 [podnet.py] => Task 3, Epoch 33/160 (LR 0.08987) => LSC_loss 0.71, Spatial_loss 1.65, Flat_loss 0.23, Train_acc 80.00, Test_acc 47.42
2022-05-24 22:48:39,402 [podnet.py] => Task 3, Epoch 34/160 (LR 0.08927) => LSC_loss 0.68, Spatial_loss 1.62, Flat_loss 0.23, Train_acc 80.59, Test_acc 48.80
2022-05-24 22:48:45,890 [podnet.py] => Task 3, Epoch 35/160 (LR 0.08865) => LSC_loss 0.66, Spatial_loss 1.61, Flat_loss 0.23, Train_acc 81.48, Test_acc 46.02
2022-05-24 22:48:52,142 [podnet.py] => Task 3, Epoch 36/160 (LR 0.08802) => LSC_loss 0.66, Spatial_loss 1.62, Flat_loss 0.22, Train_acc 80.93, Test_acc 48.00
2022-05-24 22:48:58,369 [podnet.py] => Task 3, Epoch 37/160 (LR 0.08738) => LSC_loss 0.64, Spatial_loss 1.61, Flat_loss 0.23, Train_acc 82.16, Test_acc 49.05
2022-05-24 22:49:04,301 [podnet.py] => Task 3, Epoch 38/160 (LR 0.08672) => LSC_loss 0.60, Spatial_loss 1.60, Flat_loss 0.23, Train_acc 83.17, Test_acc 50.62
2022-05-24 22:49:10,242 [podnet.py] => Task 3, Epoch 39/160 (LR 0.08604) => LSC_loss 0.64, Spatial_loss 1.64, Flat_loss 0.22, Train_acc 82.03, Test_acc 45.60
2022-05-24 22:49:16,539 [podnet.py] => Task 3, Epoch 40/160 (LR 0.08536) => LSC_loss 0.63, Spatial_loss 1.57, Flat_loss 0.23, Train_acc 82.82, Test_acc 47.10
2022-05-24 22:49:22,917 [podnet.py] => Task 3, Epoch 41/160 (LR 0.08465) => LSC_loss 0.61, Spatial_loss 1.61, Flat_loss 0.23, Train_acc 82.99, Test_acc 45.55
2022-05-24 22:49:29,021 [podnet.py] => Task 3, Epoch 42/160 (LR 0.08394) => LSC_loss 0.57, Spatial_loss 1.52, Flat_loss 0.22, Train_acc 84.40, Test_acc 50.58
2022-05-24 22:49:35,408 [podnet.py] => Task 3, Epoch 43/160 (LR 0.08321) => LSC_loss 0.58, Spatial_loss 1.57, Flat_loss 0.22, Train_acc 83.84, Test_acc 46.30
2022-05-24 22:49:41,546 [podnet.py] => Task 3, Epoch 44/160 (LR 0.08247) => LSC_loss 0.62, Spatial_loss 1.59, Flat_loss 0.23, Train_acc 82.88, Test_acc 46.78
2022-05-24 22:49:47,350 [podnet.py] => Task 3, Epoch 45/160 (LR 0.08172) => LSC_loss 0.58, Spatial_loss 1.56, Flat_loss 0.23, Train_acc 84.07, Test_acc 51.30
2022-05-24 22:49:53,417 [podnet.py] => Task 3, Epoch 46/160 (LR 0.08095) => LSC_loss 0.57, Spatial_loss 1.56, Flat_loss 0.23, Train_acc 84.21, Test_acc 49.45
2022-05-24 22:49:59,268 [podnet.py] => Task 3, Epoch 47/160 (LR 0.08018) => LSC_loss 0.58, Spatial_loss 1.61, Flat_loss 0.22, Train_acc 83.84, Test_acc 50.60
2022-05-24 22:50:05,449 [podnet.py] => Task 3, Epoch 48/160 (LR 0.07939) => LSC_loss 0.56, Spatial_loss 1.57, Flat_loss 0.22, Train_acc 84.90, Test_acc 46.72
2022-05-24 22:50:12,074 [podnet.py] => Task 3, Epoch 49/160 (LR 0.07859) => LSC_loss 0.55, Spatial_loss 1.53, Flat_loss 0.22, Train_acc 85.30, Test_acc 48.50
2022-05-24 22:50:17,993 [podnet.py] => Task 3, Epoch 50/160 (LR 0.07778) => LSC_loss 0.54, Spatial_loss 1.56, Flat_loss 0.22, Train_acc 85.57, Test_acc 44.85
2022-05-24 22:50:23,868 [podnet.py] => Task 3, Epoch 51/160 (LR 0.07696) => LSC_loss 0.53, Spatial_loss 1.53, Flat_loss 0.22, Train_acc 85.62, Test_acc 50.65
2022-05-24 22:50:29,891 [podnet.py] => Task 3, Epoch 52/160 (LR 0.07612) => LSC_loss 0.55, Spatial_loss 1.55, Flat_loss 0.23, Train_acc 84.77, Test_acc 44.60
2022-05-24 22:50:35,734 [podnet.py] => Task 3, Epoch 53/160 (LR 0.07528) => LSC_loss 0.52, Spatial_loss 1.57, Flat_loss 0.23, Train_acc 86.07, Test_acc 47.92
2022-05-24 22:50:42,232 [podnet.py] => Task 3, Epoch 54/160 (LR 0.07443) => LSC_loss 0.51, Spatial_loss 1.57, Flat_loss 0.23, Train_acc 86.42, Test_acc 49.95
2022-05-24 22:50:48,369 [podnet.py] => Task 3, Epoch 55/160 (LR 0.07357) => LSC_loss 0.51, Spatial_loss 1.52, Flat_loss 0.22, Train_acc 86.38, Test_acc 47.90
2022-05-24 22:50:54,740 [podnet.py] => Task 3, Epoch 56/160 (LR 0.07270) => LSC_loss 0.51, Spatial_loss 1.53, Flat_loss 0.22, Train_acc 85.36, Test_acc 49.65
2022-05-24 22:51:01,019 [podnet.py] => Task 3, Epoch 57/160 (LR 0.07182) => LSC_loss 0.51, Spatial_loss 1.53, Flat_loss 0.22, Train_acc 86.43, Test_acc 49.88
2022-05-24 22:51:06,958 [podnet.py] => Task 3, Epoch 58/160 (LR 0.07093) => LSC_loss 0.50, Spatial_loss 1.53, Flat_loss 0.22, Train_acc 86.59, Test_acc 51.98
2022-05-24 22:51:12,860 [podnet.py] => Task 3, Epoch 59/160 (LR 0.07004) => LSC_loss 0.50, Spatial_loss 1.51, Flat_loss 0.22, Train_acc 86.40, Test_acc 51.32
2022-05-24 22:51:18,778 [podnet.py] => Task 3, Epoch 60/160 (LR 0.06913) => LSC_loss 0.49, Spatial_loss 1.51, Flat_loss 0.22, Train_acc 86.68, Test_acc 52.08
2022-05-24 22:51:25,065 [podnet.py] => Task 3, Epoch 61/160 (LR 0.06822) => LSC_loss 0.46, Spatial_loss 1.48, Flat_loss 0.22, Train_acc 87.64, Test_acc 50.30
2022-05-24 22:51:31,539 [podnet.py] => Task 3, Epoch 62/160 (LR 0.06731) => LSC_loss 0.48, Spatial_loss 1.49, Flat_loss 0.22, Train_acc 87.19, Test_acc 49.08
2022-05-24 22:51:37,752 [podnet.py] => Task 3, Epoch 63/160 (LR 0.06638) => LSC_loss 0.47, Spatial_loss 1.49, Flat_loss 0.22, Train_acc 87.44, Test_acc 53.05
2022-05-24 22:51:44,416 [podnet.py] => Task 3, Epoch 64/160 (LR 0.06545) => LSC_loss 0.46, Spatial_loss 1.50, Flat_loss 0.22, Train_acc 88.09, Test_acc 51.85
2022-05-24 22:51:50,918 [podnet.py] => Task 3, Epoch 65/160 (LR 0.06451) => LSC_loss 0.45, Spatial_loss 1.47, Flat_loss 0.22, Train_acc 88.25, Test_acc 48.80
2022-05-24 22:51:56,984 [podnet.py] => Task 3, Epoch 66/160 (LR 0.06357) => LSC_loss 0.47, Spatial_loss 1.52, Flat_loss 0.22, Train_acc 87.38, Test_acc 50.45
2022-05-24 22:52:03,340 [podnet.py] => Task 3, Epoch 67/160 (LR 0.06262) => LSC_loss 0.47, Spatial_loss 1.51, Flat_loss 0.22, Train_acc 87.62, Test_acc 47.60
2022-05-24 22:52:09,908 [podnet.py] => Task 3, Epoch 68/160 (LR 0.06167) => LSC_loss 0.45, Spatial_loss 1.46, Flat_loss 0.22, Train_acc 88.01, Test_acc 50.88
2022-05-24 22:52:16,259 [podnet.py] => Task 3, Epoch 69/160 (LR 0.06072) => LSC_loss 0.43, Spatial_loss 1.46, Flat_loss 0.22, Train_acc 88.47, Test_acc 51.32
2022-05-24 22:52:22,489 [podnet.py] => Task 3, Epoch 70/160 (LR 0.05975) => LSC_loss 0.42, Spatial_loss 1.44, Flat_loss 0.22, Train_acc 89.47, Test_acc 51.90
2022-05-24 22:52:28,565 [podnet.py] => Task 3, Epoch 71/160 (LR 0.05879) => LSC_loss 0.41, Spatial_loss 1.43, Flat_loss 0.22, Train_acc 89.18, Test_acc 51.15
2022-05-24 22:52:34,460 [podnet.py] => Task 3, Epoch 72/160 (LR 0.05782) => LSC_loss 0.43, Spatial_loss 1.44, Flat_loss 0.22, Train_acc 88.78, Test_acc 48.68
2022-05-24 22:52:40,403 [podnet.py] => Task 3, Epoch 73/160 (LR 0.05685) => LSC_loss 0.39, Spatial_loss 1.44, Flat_loss 0.22, Train_acc 90.11, Test_acc 52.20
2022-05-24 22:52:46,407 [podnet.py] => Task 3, Epoch 74/160 (LR 0.05588) => LSC_loss 0.38, Spatial_loss 1.39, Flat_loss 0.21, Train_acc 90.60, Test_acc 52.92
2022-05-24 22:52:52,556 [podnet.py] => Task 3, Epoch 75/160 (LR 0.05490) => LSC_loss 0.38, Spatial_loss 1.38, Flat_loss 0.21, Train_acc 90.34, Test_acc 51.90
2022-05-24 22:52:58,783 [podnet.py] => Task 3, Epoch 76/160 (LR 0.05392) => LSC_loss 0.39, Spatial_loss 1.41, Flat_loss 0.21, Train_acc 89.86, Test_acc 47.42
2022-05-24 22:53:05,410 [podnet.py] => Task 3, Epoch 77/160 (LR 0.05294) => LSC_loss 0.37, Spatial_loss 1.41, Flat_loss 0.21, Train_acc 91.05, Test_acc 52.62
2022-05-24 22:53:11,708 [podnet.py] => Task 3, Epoch 78/160 (LR 0.05196) => LSC_loss 0.37, Spatial_loss 1.36, Flat_loss 0.21, Train_acc 90.57, Test_acc 51.78
2022-05-24 22:53:17,701 [podnet.py] => Task 3, Epoch 79/160 (LR 0.05098) => LSC_loss 0.37, Spatial_loss 1.39, Flat_loss 0.21, Train_acc 90.69, Test_acc 53.02
2022-05-24 22:53:23,808 [podnet.py] => Task 3, Epoch 80/160 (LR 0.05000) => LSC_loss 0.37, Spatial_loss 1.40, Flat_loss 0.21, Train_acc 90.76, Test_acc 50.05
2022-05-24 22:53:29,858 [podnet.py] => Task 3, Epoch 81/160 (LR 0.04902) => LSC_loss 0.37, Spatial_loss 1.37, Flat_loss 0.21, Train_acc 91.15, Test_acc 51.00
2022-05-24 22:53:35,555 [podnet.py] => Task 3, Epoch 82/160 (LR 0.04804) => LSC_loss 0.35, Spatial_loss 1.33, Flat_loss 0.21, Train_acc 91.72, Test_acc 51.18
2022-05-24 22:53:41,657 [podnet.py] => Task 3, Epoch 83/160 (LR 0.04706) => LSC_loss 0.37, Spatial_loss 1.34, Flat_loss 0.21, Train_acc 90.79, Test_acc 49.55
2022-05-24 22:53:47,539 [podnet.py] => Task 3, Epoch 84/160 (LR 0.04608) => LSC_loss 0.35, Spatial_loss 1.38, Flat_loss 0.21, Train_acc 91.42, Test_acc 50.48
